plz	supermarkt	adresse	nr	lat	lon	id
	Fiorshop			45.0691579	7.6827322	5159443921
	GM			41.2649089	15.8893622	5161221102
	MD DISCOUNT			38.7382484	16.1790733	5161566304
	ARD Discount			37.0944002	15.2769085	5162886228
	Lidl			38.1623942	13.3124224	5163505871
	Sigma			44.8472435	11.0609935	5163585186
	Santa Teresa			36.8654440	14.7636348	5164502365
	Carrefour Market Casteggio			45.0178939	9.1314130	5165035145
	Bernava			38.1337934	15.1667187	5165657455
				40.0420647	18.4062692	5166073723
	In's			45.0920750	7.6896311	5167786854
	Super A&O	Via del Cinema	5	43.8909138	12.9057692	5167812369
	Premium Supermercati			40.4538833	15.0239885	5169293247
				40.4573544	15.0018093	5169295136
	Tuodì Superfresco			44.3295391	9.3471390	5169354065
10023	In's Mercato	Corso Giacomo Matteotti	7	45.0149511	7.8315115	5169959606
	Coop	Via XX Settembre	52-56	41.9074093	12.4983116	5171246525
				40.9677872	8.2041317	5171719060
	Carrefour Express			43.7753524	11.2465656	5172834926
				40.1048902	15.4378885	5172900235
	Ipercoop			44.3964647	12.1798781	5173127127
	Natur House			46.1708719	9.8748316	5173778302
10028	MD Trofarello	Via Torino	149	44.9805506	7.7516762	5175416880
	ARD Discount			36.7930191	14.6989305	5175735657
	Despar			36.7957416	14.7033776	5175762102
10022	Bennet	Via Sommariva	29	44.8473107	7.7350209	5176733713
	Prodotti Tipici			46.1644606	9.6766405	5176900265
	MD			38.0172452	12.5226250	5178053521
				45.4370568	12.3391244	5178668622
21013	Lidl	Via Giuseppe Parini	8	45.6519964	8.7941292	5179674893
21013	Sigma	Via Michelangelo Buonarroti	16	45.6522177	8.7972513	5179675134
	Netto			40.6496579	14.6398243	5180441922
	Family Market	Via della Chiesa	59	45.5633196	10.1984238	5180876633
	Coop			44.4906153	11.3555930	5181687117
	in Coop			44.4749556	11.3840804	5181912971
	Crai Superstore			37.0830277	15.2808646	5186000521
	Conad			41.6851840	13.0220952	5186325539
81054	SuperEmme	Via Gianfrotta	95	41.0879375	14.2696550	5189484055
20056	Punto Simply	Via Trento e Trieste	24/A	45.6088780	9.5176820	5192135065
	Mercato comunale Gorla			45.5089078	9.2242272	5195108964
21040	Carrefour	Via Lombardia	52	45.7622658	8.8133122	5195625876
	Penny			43.3488260	11.3074403	5198581733
15121	GeloClub	Via San Lorenzo	89	44.9129830	8.6141062	5201780523
11100	Alimentari	Avenue de la Paix - Viale della Pace	36	45.7406333	7.3175916	5202060014
				40.6628322	8.2714335	5203042404
	Crai			36.7787352	14.9134764	5205826447
	La Coccinella			38.1413079	15.2171964	5208073524
				42.8808032	13.0395350	5208803278
	Hard Discount			39.3110468	8.9726922	5209855527
09033	SuperPan	Via delle Aie	44	39.3115636	8.9732240	5209892335
00177	Carrefour	Via Collatina	85	41.8999595	12.5655349	5216981421
	Sigma			42.1291007	14.4170076	5217063478
	COOP			44.4964250	11.2896457	5217853360
36040	IPER Rossetto	Via Pola	20	45.5115644	11.6266851	5218560884
	COOP Porpetto			45.8609448	13.2161973	5218826274
	Outlet Dolciario			45.5354315	9.3921090	5219766022
	Mercato Piazza Mazzini			45.3223339	8.4262738	5219948575
	Conad			45.5284015	9.3938029	5219955622
	NaturHouse			39.3016611	16.2517174	5221195428
	Iperspar			39.3279074	16.2414784	5222196550
87100	MD Discount	Viale Giacomo Mancini		39.3146214	16.2534172	5222205782
	Brundu Alimentari			40.6512589	9.3299551	5222410499
	Alimentari A&B			39.2600806	16.3412012	5223463752
	Lidl	Viale Abruzzo		42.3481758	14.1365922	5223521265
				39.2846310	16.2712049	5224503841
	Carrefour Market			39.2979004	16.2583030	5224513822
	Conad			38.0823514	13.5042700	5225350552
73100	Eurospin	Viale Gioacchino Rossini		40.3447003	18.1829315	5227106172
	Borello	Via Pastrengo	14	45.0594447	7.6713459	5230054168
20832	MD	Via Maestri del Lavoro		45.6035081	9.2195462	5231459810
20832	EuroSpin	Via Pietro Mascagni		45.6044829	9.2189142	5231459811
20832	Piacere terra	Via Maestri del Lavoro		45.6045499	9.2191871	5231459812
				39.0042804	9.0014484	5231590024
	Supermercati Doro			44.4035033	8.6845167	5232746419
	MD			38.0762401	12.6852091	5232943640
	Prix			45.3487432	11.8027769	5233663796
	Fransa			44.4292890	9.1839397	5234733521
	Conad			44.8194830	11.6464263	5234848945
	Conad city			39.8094900	16.4891750	5235267165
36030	Coop	Via Santa Maria	107	45.6960813	11.5318681	5239073621
	Conad			43.8659316	10.2588153	5239088717
	MD			38.1553181	15.2124626	5242351854
	Pam Local			45.4516883	9.1524002	5242713521
	Conad City			43.5479284	12.1782681	5244547596
00185	Tuodì	Via Buonarroti	37	41.8938352	12.5029308	5245720398
	Penny Market			45.4710558	8.9098920	5245852590
	Tuodí			43.9552851	12.7308357	5247371801
	Fresco Mio			45.9377574	10.2925815	5247471029
80045	Tuodì	Via Sant'Abbondio	154	40.7442473	14.4962861	5248700010
22060	Aumai	Via Cimnago	1	45.6944593	9.1247686	5249523175
22060	Carrefour Market	Via Provinciale Novedratese	1	45.6947703	9.1255571	5249523176
	L'Altra Oasi			36.9503307	14.5346149	5250182998
	Coop			44.6448247	11.1781785	5250295088
	Conad			44.7982542	10.3553167	5250989969
73100	NHS Supermarket	Via Imperatore Adriano		40.3552658	18.1774216	5252508902
	Esselunga			44.8104614	10.2926609	5254709310
	Gulliver Alfi Srl			44.6788478	8.4588772	5255251804
	Carrefour Express			45.0760805	7.6931816	5255625929
	Carrefour Express			45.0724485	7.6933721	5255625931
04100	Todis	Via Giustiniano		41.4689042	12.9143741	5256017438
73100	Crai Supermercato De Leo	Via di Porcigliano		40.3561603	18.1768529	5256691736
	CONAD			44.7044502	10.2385234	5260693946
73035	City Market	Via Provinciale		39.9651125	18.3062106	5261663960
61032	COAL	Via della Giustizia	12/A	43.8424802	13.0100602	5262599529
10020	Borello Market	Via Cristoforo Colombo		45.1546751	8.0496991	5263222921
15121		Via della Chiatta	30	44.9320720	8.6270408	5266806455
	Crai			36.7215792	15.1019271	5267428366
	Freschissimo			45.5616123	10.1884184	5270806289
	Mio			38.0212356	12.8906965	5270888978
	Mio			38.1643187	12.7366492	5270896432
20145	Carrefour Market	Via Anna Castelli Ferrieri	6N07	45.4784752	9.1580902	5271720492
	Crai	Via Prenestina Nuova	89	41.8325898	12.8844755	5272635123
	Simply			41.1034111	16.8811891	5273159504
	Italmark			45.2771491	10.2175591	5273410535
	Despar			36.7120430	15.0919086	5273510522
	Eurospin			45.6213165	8.8888514	5274921808
	Lidl			41.0869275	14.2659205	5276228371
24067	Simply	Via Luigi Suardo	14	45.6708606	9.9507721	5276286212
	Superconti			42.4133353	12.8632020	5276436137
	Todis	Via del Buon Pastore		42.9674085	12.7251331	5277819430
	ARD			38.1350985	15.1628531	5278559970
	A&O			45.3331356	11.7912410	5279278621
	Conad			39.0718332	17.1277972	5280108646
39030		Gatter	37	47.0022547	11.9993483	5281831247
39030		Klausbergstraße - Via Klausberg	125	46.9970815	11.9834880	5282286687
				46.9964427	11.9822783	5282286692
	Eurospar			41.2702185	16.4222127	5282499957
	Penny Market			45.4054175	8.9088405	5282972182
39030		Enz Schachen	13	46.9939118	11.9782561	5283481029
39030		Mühlegg	102	46.9892000	11.9606756	5283684278
39030		In der Marche	7	47.0185337	12.0367674	5284327529
80133	Carrefour Express	Via Ferdinando del Carretto	37	40.8420545	14.2508456	5284392277
	Conad City			46.7285971	11.6516211	5284468309
	Ninety-Nine Cent Paradise			43.5029918	13.1469539	5284700012
	Conad City	Viale Giosuè Carducci	23	43.8733032	10.2401807	5284994995
	Carrefour Express			45.4584081	9.1645652	5285946322
	Ok Sigma			45.4962422	9.2203510	5287291210
56121	Tuodì	Via Fiorentina	216	43.7007374	10.4209926	5291520973
	Minimarket Soprano			37.0746482	14.2284931	5292049647
80134	Conad City	Via Roberto Bracco	2;4;6;8	40.8422875	14.2497226	5292237474
	Famila	Via Ravenna	77	44.6949896	11.4115148	5293172995
	Despar			45.6630507	9.9571982	5293382023
	Alter discount			40.0882093	16.0083623	5293533354
	Lidl			45.6579444	9.9651726	5295209422
	MD			45.6631018	9.9550798	5295209423
33083	Supermercato Crai	Via Santa Caterina	2	45.8479930	12.7097527	5295548757
62027	Coop Alleanza 3.0	Via Virgilio da San Severino	6	43.2311909	13.1793775	5297830416
				45.2816743	8.0783193	5298096244
	Fortè			37.0707958	14.2315449	5298708080
	Alimentari Eliseo			40.9046908	14.2109464	5300672354
20822	Conad	Viale Brianza	2	45.6146190	9.4117105	5301975206
	iN's mercato			45.3955947	11.8895620	5301984754
	PAM local	Via Antonio Cantore	99 rosso	44.4118008	8.8941201	5302875715
	Naturarco	Via Santa Caterina		45.9134849	10.8762220	5306526858
	Alter		21	40.4709013	17.2475912	5306725352
	IperEmme Più	Viale Armando Diaz	36	42.4110381	12.1098470	5307257185
	EMME Più			42.4106123	12.1100669	5307257197
	Penny Markt			42.4306978	12.1012155	5308439508
	Iper Mac	Via Vanoni	2	40.0194586	18.1694719	5311120366
	Dok			40.3594467	18.1840304	5311134811
	Iper Simply	Strada Provinciale Casarano alla Parabita - Collepasso		40.0367565	18.1554925	5311160891
	Famila	Strada Statale 275 Maglie - Leuca		40.0076213	18.3220639	5311172298
	EuroSpin			42.4234154	12.0939933	5312034616
	Spesa A&O			40.4725861	17.2451460	5312204118
	Ard			37.1570235	15.1768452	5312496737
63824	Punto Simply	Via Aprutina	1	43.1099935	13.8361778	5312832211
	Simply market			43.9770278	10.1993567	5313333802
09098	Frongia Market	Via Guido Baccelli	200	39.7244431	8.6321931	5314175424
	Natura Si			45.6628735	12.2439336	5316666618
	Kathay			45.4797819	9.1728108	5317027709
	Conad			40.4705693	17.2466613	5318745544
	Tigotã			40.4706016	17.2464783	5318792551
	Sigma	Via di Vico Squarano	53	42.4112256	12.1023878	5320289327
	Supermercato Tigre	Via Vico Quinzano	1/c	42.4109468	12.0985059	5320289360
	Famiglia Cooperativa Varena			46.3036270	11.4563692	5321014915
			48a	40.4688178	17.2486867	5321674825
25122	Pam	Via Fratelli Porcellaga	26	45.5383095	10.2173105	5321704529
	Punto Simply	Via cooperazione	33	43.0655899	12.6264782	5321773681
	Interspar	Via San Leonardo		44.8189831	10.3348365	5323774579
	Despar			45.4023894	9.9162824	5323908087
	In's			44.4174093	8.9537653	5326991952
01100	Conad Ipermercato	Via Igino Garbini	107	42.4379509	12.0957634	5327688103
	Coop			42.0312974	12.2892960	5327857214
	Conad			41.0504314	15.2600626	5328942635
	Gol market			46.6285105	10.9015163	5329557741
	Supermercati Deco			41.0473495	15.4175254	5330984021
	Carrefour Express	Strada Maggiore	31	44.4926149	11.3503946	5331110720
40125	Pam	Strada Maggiore	15	44.4933374	11.3485012	5331123273
	Locker Amazon			45.9443285	8.8345589	5333493453
	Coop			42.4275167	12.0962639	5333891350
	Emme Più			42.4508228	12.0825949	5333971476
40138	Interspar	Via dell'Industria	12	44.5061639	11.3953232	5334592684
	Dpiù			45.7443029	11.4351067	5335141634
	EuroSpin			45.7455257	11.4337610	5335141635
74028	Lidl	Corso Umberto		40.4049020	17.5685806	5336545048
	Essedue di Serra			40.5807099	8.9988837	5338029344
04100	Iper Emmepiù	Strada Acque Alte	101	41.5081971	12.8566056	5338131803
				42.4370257	12.1095300	5338990066
	Conad			44.8443428	10.7274077	5339702120
				37.7234969	15.1941274	5339902856
	Lidl			38.1350408	13.3310721	5340784334
73056				39.9615707	18.2153227	5341317556
73056	Euro Magazzini			39.9603917	18.2129887	5341318453
73056	EuroSpin			39.9633424	18.2088824	5341327738
				41.8663374	12.5275790	5342154221
	Conad City	Via Nazionale	121	46.1395804	9.3818835	5342779848
35048	B2	Via Nazionale	154	45.1301737	11.7600566	5343149679
	Despar			45.1344210	11.7561773	5343149682
	Sigma Esse 2	Piazza Giuseppe Mazzini	1	40.5852232	9.0022149	5344370351
				45.1615418	7.8914757	5347778975
91025	Superstore Decò	Via Sebastiano Lipari	1	37.7891892	12.4470637	5347853322
	Simply			45.5264267	10.2204977	5348713099
31020	Pianeta Verde Bio - Naturasi	Piazzale Capitello	19	45.8581668	12.0443623	5348883622
	MD			42.0372087	12.6399201	5349077608
	Supermercato Famila			45.0443798	9.4486193	5349268417
	Supermercato BASKO			45.0196880	9.4461421	5349268425
	Eurospin			45.0197752	9.4469732	5349268426
	COOP			45.0167884	9.4492413	5349268427
	Carrefour Express			45.5290725	9.0436819	5352468138
	Pam local			45.4613010	9.2115562	5354129991
				44.4279307	8.9276845	5354597776
39030	Bio Badia Organic Shop	Strada Catarina Lanz	16	46.6989812	11.9298029	5356717565
	Alì			45.4566009	11.8834138	5358917191
	Ekom	Via di Francia	15a	44.3994924	8.6793883	5359188118
				40.5542597	14.2176224	5363374452
				40.5544932	14.2170611	5363374455
				40.5524704	14.2175795	5363374475
				40.5524711	14.2177625	5363374481
	Pozzoli Market			45.5443252	9.9243779	5363588983
	Famiglia Cooperativa			46.1070102	11.1838948	5364235936
				45.2816035	9.5382439	5366675064
20834	Carrefour Express EREDI MARCHESI SRL	Via Fabio Filzi	17	45.5865804	9.1929013	5368133010
	Hard Discount			37.3178973	13.6617358	5369091344
	Sì con te			43.5313001	13.2546186	5369195029
85100	MD Discount	Via Palmanova		40.6423240	15.7990313	5369986077
	Naturasi			45.0778299	7.5150889	5370515033
	Gastronomia			45.0323947	11.4608861	5370529685
	Salumi			45.0318979	11.4604493	5370613820
	Carrefour	Via Postumia	25	44.8831379	8.8566598	5370744321
	MD			40.4089886	17.2394411	5372869978
	Famiglia Cooperativa			46.0330378	10.8703500	5375594314
	Dpiú			45.7786253	11.8218613	5375888161
	Conad			45.5796888	12.6793057	5377674024
	Lidl			42.8995459	13.8950687	5377700827
	Supermarket Cappiello			40.6467167	14.4318896	5381405748
	Conad			41.8803661	12.5161985	5383170742
	Simply Market			41.1519133	16.7530701	5383245703
	DOK			41.2370598	16.5044078	5383247982
	PrimoPrezzo			41.1505943	16.7671636	5383303954
	EuroSpin			41.1271513	16.8577919	5383362584
	Simply Market			41.1246290	16.8660377	5383363016
	Fresco Market	Largo Santa Chiara	11	42.4298335	12.1072636	5383506804
	CRAI	Via Lorenzo Giacchero	20r	44.3055696	8.4804639	5383525851
	Doro	Via XX settembre	35	44.3486700	9.1550637	5385212677
				44.0181645	10.0869580	5385342130
	Baby Market	Via Galassia	61	44.2552175	7.7837129	5389540007
	La Casa della Chiocciola			37.0744629	14.2398046	5389593110
	Simply Market			43.5582100	11.8511438	5390273560
	Todis	Via Mario Bianchini	61	41.8354682	12.5003351	5390684902
	Alì			45.3969244	11.8355999	5395304131
	Coop			45.3857764	11.7857681	5395336009
	Prix			45.3889823	11.8054095	5395415009
	In's	Via Donghi	51 rosso	44.4076229	8.9663070	5395586981
	Sigma			41.6881503	15.3862319	5395729519
				46.0768397	13.2404999	5396009867
	A&O			45.3681095	11.8300737	5398725169
	IV market			45.6667160	8.1590993	5400126509
	Frutta e Verdura Parsi			46.0370820	10.8677578	5401049586
				46.0247351	10.8372140	5401308890
	Mercatò Local			44.3791101	7.5358996	5402092398
	Conad			44.1322561	12.2698628	5403104321
61034	Re mercato	Piazza Mercato	5	43.6883167	12.8073093	5404060462
	Coop			43.7090884	11.2123334	5404884636
	Stammibene	Via Domenico Nicolai	31	41.1213413	16.8678135	5405356629
	Biologicamente			43.4013270	13.5625842	5406129264
	EuroSpin			45.5479274	8.9439116	5406817792
23017	Sigma	Piazza San Giovanni	12	46.1322764	9.5702112	5407827896
				42.6353835	12.4055977	5408029263
	Eurospin			40.5715087	8.3425391	5409637942
	La Gastronomica			41.9211217	15.8256021	5409669186
	EuroSpin			40.7905962	8.5899943	5409742481
	EuroSpin			40.9062983	9.1259962	5409776267
	EURO Spin			40.9492784	9.5095414	5409830075
	Despar			41.9365479	15.9505981	5410276434
	EuroSpin			40.3878003	9.6799099	5410958652
	Supermercato Tigre Amico	Viale Regina Margherita	279	41.9097357	12.5110621	5411116059
	Gugliotta Gourmet			38.1543717	14.7715054	5411969656
	EuroSpin			39.2474087	9.1944623	5412101521
	EuroSpin			39.1109387	8.6916018	5412363244
	EuroSpin			39.2416578	9.0917712	5412363643
00153	Todis	Viale Giotto	3	41.8769394	12.4832952	5412426421
	CONAD			39.0702668	16.0929837	5413460473
	EuroSpin			39.1266594	8.5110301	5413800461
	EuroSpin			39.2995395	8.5636282	5413899531
	EuroSpin			39.4680649	8.7464234	5413923005
	EuroSpin			39.5682133	9.1062284	5414075696
	EuroSpin			39.5440375	9.1321626	5414135588
	EuroSpin			39.7377400	9.1192558	5414191471
	Conad City	Via Adolfo Consolini	36	41.8336214	12.5102046	5416319514
	Minimarket	Via Vespasiano	27	41.9072906	12.4565811	5416926626
	Camerra			45.5767981	11.5937809	5417169944
20812	U2	Viale dei Mille	70	45.5990786	9.1329378	5418816019
20823	U2	Via Roma	25	45.6791484	9.1208425	5420290366
20825	Iperal Barlassina	Via Monte Grappa	3	45.6520906	9.1321677	5420293848
	Sigma			40.7198087	8.5600649	5426698546
	Sigma			40.7263034	8.5679546	5426698547
21040	Lidl	Via Giosuè Carducci	213	45.6572521	8.9788144	5428861250
21040	Fresco Mercato	Via Cesare Battisti	1357	45.6576570	8.9796669	5428861251
	Supermercato Gros Sacoph			41.9131280	12.5274956	5434149096
	Ipercoop			44.3608805	11.6977588	5434767067
21052	Punto Simply	Via Amilcare Ponchielli	7/A	45.6111724	8.8629574	5435016562
	EuroSpin			44.9798446	10.0446095	5435152344
	Tuodì Market			41.9084509	12.5192775	5435192231
	Penny Market			45.5088417	9.0917701	5439740215
	Supermercato Conad			44.3384181	8.5107652	5442597802
	Auchan			37.1113592	15.2276845	5443097936
	Briò			38.0403645	13.5474159	5443852992
20123	NaturaSì	Via Cesare Correnti	10	45.4598811	9.1800526	5443930445
01028	In'S Mercato	Via Terni		42.4525887	12.4048441	5444788645
	Quick			38.1201451	13.3531387	5445633829
	Conad			42.8702334	13.7554744	5450535849
				38.1165249	13.3556122	5451557164
	Conad Montefalco	Via Ugo Foscolo		42.8879358	12.6503992	5451975750
	Eurospin			45.6902127	9.6262926	5454133857
	Aldi			45.6912394	9.6235728	5454134453
	Sisa			38.1286344	15.1435678	5454784667
10154	Alimentari & Casalinghi Xu Aiqin	Via Saverio Mercadante	35	45.0910099	7.6989430	5457716448
	Prix			45.5479052	11.8203709	5461344970
	R7			37.2964496	13.4978709	5462051530
38121	Aldi	Via del Brennero	111	46.0858835	11.1174423	5462637088
	Carrefour Express			41.8221040	12.3949362	5464938261
				40.2614013	17.8905342	5468796377
	EuroSpin			40.4007420	17.6232736	5468796378
	Meta Supermarkt			40.3197515	17.5742863	5468797242
	Supermercato SMAL			40.2995381	17.5642264	5468797245
	PAM express			40.3207535	17.5756983	5468797248
	PAM express			40.3902516	17.6373401	5468797254
	EuroSpar			40.3958031	17.5565704	5468797260
	Coop			44.9152716	10.8177329	5468797266
	Conad City			40.3952317	17.6432604	5468797624
	Meta			40.3165194	17.5691127	5468797642
	Meta			40.3932861	17.6383203	5468797643
85100	il gastronomo	"Corso XVIII Agosto 1860, 13"		40.6374793	15.8029155	5468915953
	Super Spaccio Alimentare			38.0101893	13.9281477	5469378756
	Ard discount			38.0100978	13.9274601	5469384600
06049	Il Biologico	Via XVII Settembre	19D	42.7430489	12.7384045	5469952331
46100	Eurospin	Via Segna Luigi	1	45.1518723	10.7627746	5470866185
	Ecu			44.6175689	10.2708344	5471224911
40043	Tuodi	Via Sperticano	17	44.3304547	11.1862936	5471524321
	Conad			37.5953408	12.9761688	5473317835
	Penny Markt			37.6079437	12.9602259	5473381662
	Eurospin			37.6169382	12.9760663	5473383134
	MD			37.9306164	15.3543669	5475560322
	Serrentino			36.8199430	14.9498672	5476722862
				37.9418305	15.3607115	5477274525
	Supermarket DORO			44.2718672	9.3967814	5478598021
				44.9265938	10.1180974	5478817541
	Aldi			45.4367813	10.9938575	5480166779
44123	Aldi	Via Padova	207	44.8756974	11.6028995	5480885311
38051	Aldi	Corso Vicenza	68	46.0544658	11.4736026	5480885317
36050	Aldi	Via Romea	64	45.4226403	12.1715877	5480885318
30027	Aldi	Via Carlo Vizzotto	89	45.6311692	12.5806269	5480885319
33097	Eurospar	Via Ponte Roitero	1	46.1017515	12.9051162	5480885320
